C	00:14:40.240	00:14:41.158	Here's the paper.
B	00:14:41.680	00:14:42.331	Thanks.
C	00:14:41.700	00:14:42.800	And look!
C	00:14:42.800	00:14:43.670	There's one.
C	00:14:43.680	00:14:45.240	It's here in kensington.
B	00:14:46.880	00:14:49.269	'Video store on the high street...'
A	00:14:52.720	00:14:57.040	'Young person with excellent communication skills'.
A	00:14:57.040	00:14:58.399	That's perfect!
C	00:14:58.639	00:15:03.120	And... 'afternoon shifts Thursdays, Saturdays and Sundays.'
B	00:15:03.680	00:15:05.130	Where is the high street?
A	00:15:05.839	00:15:09.829	Just make a left at the top of our road onto hornton.
A	00:15:09.839	00:15:12.720	And then make another left onto the high street.
A	00:15:12.720	00:15:15.466	The store is on your right, next to the tube station.
B	00:15:16.800	00:15:17.629	The tube?
C	00:15:19.839	00:15:20.959	I'll walk you up there.
C	00:15:20.959	00:15:21.435	Ok?
B	00:15:21.435	00:15:21.906	Thank you!
B	00:15:21.906	00:15:23.350	That is very kind of you.
A	00:15:23.360	00:15:24.399	Nonsense!
A	00:15:24.399	00:15:26.189	My brother is a gentleman.
C	00:15:27.600	00:15:31.839	Go get ready and i'll meet you downstairs in fifteen minutes.
C	00:15:31.839	00:15:32.240	Ok?
B	00:15:32.240	00:15:33.150	Ok.
A	00:15:34.160	00:15:37.120	Well, good luck my dear.
A	00:15:37.120	00:15:38.470	Have a nice day.
B	00:15:38.480	00:15:39.199	Thanks.
B	00:15:39.199	00:15:40.499	You too Agatha.
A	00:15:40.499	00:15:41.759	I'll see you in a little while.
B	00:15:41.759	00:15:42.240	Bye!
A	00:15:42.240	00:15:42.910	Bye bye!

A	00:15:45.920	00:15:47.040	Hello!
B	00:15:47.040	00:15:47.759	Hello.
A	00:15:47.759	00:15:49.280	How was your day?
B	00:15:49.519	00:15:50.399	Fabulous.
A	00:15:50.399	00:15:51.523	Fabulous?
A	00:15:52.160	00:15:54.187	'Fabulous' is excellent!
A	00:15:54.639	00:15:56.532	I had a fabulous day, too!
B	00:15:57.680	00:15:58.839	Going shopping?
A	00:15:59.839	00:16:03.082	Yes, betty and i shopped all day.
A	00:16:03.519	00:16:06.110	Look at my new nail polish.
A	00:16:07.120	00:16:09.440	and this blouse is new.
A	00:16:09.440	00:16:11.910	It looks divine on me, don't you think?
B	00:16:11.920	00:16:13.079	It's very beautiful.
A	00:16:14.079	00:16:21.710	And i have a skirt to go with it and... a pair of boots.
B	00:16:22.720	00:16:23.320	Lovely!
A	00:16:24.320	00:16:27.027	Of course, betty is jealous.
A	00:16:28.320	00:16:33.600	She says i spend too much money on clothes.
C	00:16:33.600	00:16:35.350	Hi girls.
C	00:16:35.360	00:16:36.880	it's getting cold out there.
C	00:16:36.880	00:16:38.629	I think it's going to rain.
A	00:16:38.880	00:16:40.639	I hope not.
C	00:16:40.639	00:16:42.639	Had a productive day, agatha?
A	00:16:42.639	00:16:43.440	Yes.
A	00:16:43.440	00:16:44.600	Delightful!
C	00:16:45.600	00:16:48.480	And how was your interview, Elena?
B	00:16:48.839	00:16:50.240	Productive!
B	00:16:50.240	00:16:53.480	I start work on thursday after the school.
C	00:16:53.480	00:16:54.639	Congratulations!
A	00:16:54.639	00:16:56.350	Well done, darling!
C	00:16:57.360	00:17:00.389	And when do you finish work?
B	00:17:01.040	00:17:03.472	My shifts are from three to seven.
C	00:17:04.240	00:17:07.909	And what will you do at the store?
B	00:17:07.919	00:17:14.837	I put the videos on their shelves and i find information on the computer for customers.
A	00:17:15.360	00:17:17.621	I love movies!
A	00:17:18.160	00:17:20.470	Do you know what my favorite movie is?
B	00:17:20.480	00:17:20.959	No.
B	00:17:20.959	00:17:22.829	What is your favorite movie?
A	00:17:22.839	00:17:25.760	'Butterfield eight'.
A	00:17:25.760	00:17:29.110	Well, any movie with liz taylor.
B	00:17:29.600	00:17:30.960	I don't know it.
C	00:17:30.960	00:17:33.639	Agatha watches it a lot.
C	00:17:34.400	00:17:36.470	Betty has the video.
B	00:17:37.520	00:17:39.770	I would like to see the movie, too.
A	00:17:40.080	00:17:41.348	You will love it!
A	00:17:42.240	00:17:51.039	Liz wears the most brilliant clothes... and Laurence harvey... Oh!
A	00:17:51.039	00:17:52.288	What a man!
B	00:17:53.200	00:17:54.569	Do you like it, victor?
C	00:17:55.360	00:17:58.320	It's a bit old for me.
C	00:17:58.320	00:18:01.150	I prefer science fiction and fantasy stories.
C	00:18:02.160	00:18:08.630	When i finish my course, i'd like to try painting sets for films.
B	00:18:08.640	00:18:09.120	Oh!
B	00:18:09.120	00:18:11.063	That sounds exciting!
A	00:18:11.600	00:18:16.537	Speaking of clothing, do you have a warm coat, Elena?
B	00:18:17.360	00:18:18.960	This is my coat.
A	00:18:19.679	00:18:21.990	You will die of cold in that coat!
C	00:18:22.000	00:18:26.320	You will really need a warmer coat soon, Elena.
A	00:18:26.320	00:18:29.601	It gets very cold in London.
A	00:18:29.760	00:18:32.470	Not like sunny Barcelona.
B	00:18:32.480	00:18:33.253	Madrid!
C	00:18:34.480	00:18:37.679	We might get some some snow at christmas.
B	00:18:37.679	00:18:38.400	Snow?
C	00:18:38.559	00:18:40.549	That will be a new experience for you!
B	00:18:40.559	00:18:41.520	Yes!
A	00:18:41.520	00:18:42.960	How wonderful!
A	00:18:42.960	00:18:44.729	You don't have school tomorrow.
A	00:18:45.120	00:18:47.150	Let's go shopping!
B	00:18:48.160	00:18:48.799	Ok.
B	00:18:48.799	00:18:50.039	Let's go shopping!
